Datekey,FullDateLabel,DateDescription,CalendarYear,CalendarQuarter,CalendarQuarterLabel,CalendarMonth,CalendarMonthLabel,CalendarWeek,CalendarWeekLabel
2011-10-06 00:00:00.000,2011-10-06,2011-10-06,2011,20114,Q4,201110,October,201141,Week 41
2011-10-07 00:00:00.000,2011-10-07,2011-10-07,2011,20114,Q4,201110,October,201141,Week 41
2011-10-08 00:00:00.000,2011-10-08,2011-10-08,2011,20114,Q4,201110,October,201141,Week 41
2011-10-09 00:00:00.000,2011-10-09,2011-10-09,2011,20114,Q4,201110,October,201142,Week 42
2011-10-10 00:00:00.000,2011-10-10,2011-10-10,2011,20114,Q4,201110,October,201142,Week 42
2011-10-11 00:00:00.000,2011-10-11,2011-10-11,2011,20114,Q4,201110,October,201142,Week 42
2011-10-12 00:00:00.000,2011-10-12,2011-10-12,2011,20114,Q4,201110,October,201142,Week 42
2011-10-13 00:00:00.000,2011-10-13,2011-10-13,2011,20114,Q4,201110,October,201142,Week 42
2011-10-14 00:00:00.000,2011-10-14,2011-10-14,2011,20114,Q4,201110,October,201142,Week 42
2011-10-15 00:00:00.000,2011-10-15,2011-10-15,2011,20114,Q4,201110,October,201142,Week 42
2011-10-16 00:00:00.000,2011-10-16,2011-10-16,2011,20114,Q4,201110,October,201143,Week 43
2011-10-17 00:00:00.000,2011-10-17,2011-10-17,2011,20114,Q4,201110,October,201143,Week 43
2011-10-18 00:00:00.000,2011-10-18,2011-10-18,2011,20114,Q4,201110,October,201143,Week 43
2011-10-19 00:00:00.000,2011-10-19,2011-10-19,2011,20114,Q4,201110,October,201143,Week 43
2011-10-20 00:00:00.000,2011-10-20,2011-10-20,2011,20114,Q4,201110,October,201143,Week 43
2011-10-21 00:00:00.000,2011-10-21,2011-10-21,2011,20114,Q4,201110,October,201143,Week 43
2011-10-22 00:00:00.000,2011-10-22,2011-10-22,2011,20114,Q4,201110,October,201143,Week 43
2011-10-23 00:00:00.000,2011-10-23,2011-10-23,2011,20114,Q4,201110,October,201144,Week 44
2011-10-24 00:00:00.000,2011-10-24,2011-10-24,2011,20114,Q4,201110,October,201144,Week 44
2011-10-25 00:00:00.000,2011-10-25,2011-10-25,2011,20114,Q4,201110,October,201144,Week 44
2011-10-26 00:00:00.000,2011-10-26,2011-10-26,2011,20114,Q4,201110,October,201144,Week 44
2011-10-27 00:00:00.000,2011-10-27,2011-10-27,2011,20114,Q4,201110,October,201144,Week 44
2011-10-28 00:00:00.000,2011-10-28,2011-10-28,2011,20114,Q4,201110,October,201144,Week 44
2011-10-29 00:00:00.000,2011-10-29,2011-10-29,2011,20114,Q4,201110,October,201144,Week 44
2011-10-30 00:00:00.000,2011-10-30,2011-10-30,2011,20114,Q4,201110,October,201145,Week 45
2011-10-31 00:00:00.000,2011-10-31,2011-10-31,2011,20114,Q4,201110,October,201145,Week 45
2011-11-01 00:00:00.000,2011-11-01,2011-11-01,2011,20114,Q4,201111,November,201145,Week 45
2011-11-02 00:00:00.000,2011-11-02,2011-11-02,2011,20114,Q4,201111,November,201145,Week 45
2011-11-03 00:00:00.000,2011-11-03,2011-11-03,2011,20114,Q4,201111,November,201145,Week 45
2011-11-04 00:00:00.000,2011-11-04,2011-11-04,2011,20114,Q4,201111,November,201145,Week 45
2011-11-05 00:00:00.000,2011-11-05,2011-11-05,2011,20114,Q4,201111,November,201145,Week 45
2011-11-06 00:00:00.000,2011-11-06,2011-11-06,2011,20114,Q4,201111,November,201146,Week 46
2011-11-07 00:00:00.000,2011-11-07,2011-11-07,2011,20114,Q4,201111,November,201146,Week 46
2011-11-08 00:00:00.000,2011-11-08,2011-11-08,2011,20114,Q4,201111,November,201146,Week 46
2011-11-09 00:00:00.000,2011-11-09,2011-11-09,2011,20114,Q4,201111,November,201146,Week 46
2011-11-10 00:00:00.000,2011-11-10,2011-11-10,2011,20114,Q4,201111,November,201146,Week 46
2011-11-11 00:00:00.000,2011-11-11,2011-11-11,2011,20114,Q4,201111,November,201146,Week 46
2011-11-12 00:00:00.000,2011-11-12,2011-11-12,2011,20114,Q4,201111,November,201146,Week 46
2011-11-13 00:00:00.000,2011-11-13,2011-11-13,2011,20114,Q4,201111,November,201147,Week 47
2011-11-14 00:00:00.000,2011-11-14,2011-11-14,2011,20114,Q4,201111,November,201147,Week 47
2011-11-15 00:00:00.000,2011-11-15,2011-11-15,2011,20114,Q4,201111,November,201147,Week 47
2011-11-16 00:00:00.000,2011-11-16,2011-11-16,2011,20114,Q4,201111,November,201147,Week 47
2011-11-17 00:00:00.000,2011-11-17,2011-11-17,2011,20114,Q4,201111,November,201147,Week 47
2011-11-18 00:00:00.000,2011-11-18,2011-11-18,2011,20114,Q4,201111,November,201147,Week 47
2011-11-19 00:00:00.000,2011-11-19,2011-11-19,2011,20114,Q4,201111,November,201147,Week 47
2011-11-20 00:00:00.000,2011-11-20,2011-11-20,2011,20114,Q4,201111,November,201148,Week 48
2011-11-21 00:00:00.000,2011-11-21,2011-11-21,2011,20114,Q4,201111,November,201148,Week 48
2011-11-22 00:00:00.000,2011-11-22,2011-11-22,2011,20114,Q4,201111,November,201148,Week 48
2011-11-23 00:00:00.000,2011-11-23,2011-11-23,2011,20114,Q4,201111,November,201148,Week 48
2011-11-24 00:00:00.000,2011-11-24,2011-11-24,2011,20114,Q4,201111,November,201148,Week 48
2011-11-25 00:00:00.000,2011-11-25,2011-11-25,2011,20114,Q4,201111,November,201148,Week 48
2011-11-26 00:00:00.000,2011-11-26,2011-11-26,2011,20114,Q4,201111,November,201148,Week 48
2011-11-27 00:00:00.000,2011-11-27,2011-11-27,2011,20114,Q4,201111,November,201149,Week 49
2011-11-28 00:00:00.000,2011-11-28,2011-11-28,2011,20114,Q4,201111,November,201149,Week 49
2011-11-29 00:00:00.000,2011-11-29,2011-11-29,2011,20114,Q4,201111,November,201149,Week 49
2011-11-30 00:00:00.000,2011-11-30,2011-11-30,2011,20114,Q4,201111,November,201149,Week 49
2011-12-01 00:00:00.000,2011-12-01,2011-12-01,2011,20114,Q4,201112,December,201149,Week 49
2011-12-02 00:00:00.000,2011-12-02,2011-12-02,2011,20114,Q4,201112,December,201149,Week 49
2011-12-03 00:00:00.000,2011-12-03,2011-12-03,2011,20114,Q4,201112,December,201149,Week 49
2011-12-04 00:00:00.000,2011-12-04,2011-12-04,2011,20114,Q4,201112,December,201150,Week 50
2011-12-05 00:00:00.000,2011-12-05,2011-12-05,2011,20114,Q4,201112,December,201150,Week 50
2011-12-06 00:00:00.000,2011-12-06,2011-12-06,2011,20114,Q4,201112,December,201150,Week 50
2011-12-07 00:00:00.000,2011-12-07,2011-12-07,2011,20114,Q4,201112,December,201150,Week 50
2011-12-08 00:00:00.000,2011-12-08,2011-12-08,2011,20114,Q4,201112,December,201150,Week 50
2011-12-09 00:00:00.000,2011-12-09,2011-12-09,2011,20114,Q4,201112,December,201150,Week 50
2011-12-10 00:00:00.000,2011-12-10,2011-12-10,2011,20114,Q4,201112,December,201150,Week 50
2011-12-11 00:00:00.000,2011-12-11,2011-12-11,2011,20114,Q4,201112,December,201151,Week 51
2011-12-12 00:00:00.000,2011-12-12,2011-12-12,2011,20114,Q4,201112,December,201151,Week 51
2011-12-13 00:00:00.000,2011-12-13,2011-12-13,2011,20114,Q4,201112,December,201151,Week 51
2011-12-14 00:00:00.000,2011-12-14,2011-12-14,2011,20114,Q4,201112,December,201151,Week 51
2011-12-15 00:00:00.000,2011-12-15,2011-12-15,2011,20114,Q4,201112,December,201151,Week 51
2011-12-16 00:00:00.000,2011-12-16,2011-12-16,2011,20114,Q4,201112,December,201151,Week 51
2011-12-17 00:00:00.000,2011-12-17,2011-12-17,2011,20114,Q4,201112,December,201151,Week 51
2011-12-18 00:00:00.000,2011-12-18,2011-12-18,2011,20114,Q4,201112,December,201152,Week 52
2011-12-19 00:00:00.000,2011-12-19,2011-12-19,2011,20114,Q4,201112,December,201152,Week 52
2011-12-20 00:00:00.000,2011-12-20,2011-12-20,2011,20114,Q4,201112,December,201152,Week 52
2011-12-21 00:00:00.000,2011-12-21,2011-12-21,2011,20114,Q4,201112,December,201152,Week 52
2011-12-22 00:00:00.000,2011-12-22,2011-12-22,2011,20114,Q4,201112,December,201152,Week 52
2011-12-23 00:00:00.000,2011-12-23,2011-12-23,2011,20114,Q4,201112,December,201152,Week 52
2011-12-24 00:00:00.000,2011-12-24,2011-12-24,2011,20114,Q4,201112,December,201152,Week 52
2011-12-25 00:00:00.000,2011-12-25,2011-12-25,2011,20114,Q4,201112,December,201153,Week 53
2011-12-26 00:00:00.000,2011-12-26,2011-12-26,2011,20114,Q4,201112,December,201153,Week 53
2011-12-27 00:00:00.000,2011-12-27,2011-12-27,2011,20114,Q4,201112,December,201153,Week 53
2011-12-28 00:00:00.000,2011-12-28,2011-12-28,2011,20114,Q4,201112,December,201153,Week 53
2011-12-29 00:00:00.000,2011-12-29,2011-12-29,2011,20114,Q4,201112,December,201153,Week 53
2011-12-30 00:00:00.000,2011-12-30,2011-12-30,2011,20114,Q4,201112,December,201153,Week 53
2011-12-31 00:00:00.000,2011-12-31,2011-12-31,2011,20114,Q4,201112,December,201153,Week 53
2012-01-01 00:00:00.000,2012-01-01,2012-01-01,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-02 00:00:00.000,2012-01-02,2012-01-02,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-03 00:00:00.000,2012-01-03,2012-01-03,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-04 00:00:00.000,2012-01-04,2012-01-04,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-05 00:00:00.000,2012-01-05,2012-01-05,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-06 00:00:00.000,2012-01-06,2012-01-06,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-07 00:00:00.000,2012-01-07,2012-01-07,2012,20121,Q1,201201,January,201201,"Week 1 "
2012-01-08 00:00:00.000,2012-01-08,2012-01-08,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-09 00:00:00.000,2012-01-09,2012-01-09,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-10 00:00:00.000,2012-01-10,2012-01-10,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-11 00:00:00.000,2012-01-11,2012-01-11,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-12 00:00:00.000,2012-01-12,2012-01-12,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-13 00:00:00.000,2012-01-13,2012-01-13,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-14 00:00:00.000,2012-01-14,2012-01-14,2012,20121,Q1,201201,January,201202,"Week 2 "
2012-01-15 00:00:00.000,2012-01-15,2012-01-15,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-16 00:00:00.000,2012-01-16,2012-01-16,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-17 00:00:00.000,2012-01-17,2012-01-17,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-18 00:00:00.000,2012-01-18,2012-01-18,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-19 00:00:00.000,2012-01-19,2012-01-19,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-20 00:00:00.000,2012-01-20,2012-01-20,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-21 00:00:00.000,2012-01-21,2012-01-21,2012,20121,Q1,201201,January,201203,"Week 3 "
2012-01-22 00:00:00.000,2012-01-22,2012-01-22,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-23 00:00:00.000,2012-01-23,2012-01-23,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-24 00:00:00.000,2012-01-24,2012-01-24,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-25 00:00:00.000,2012-01-25,2012-01-25,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-26 00:00:00.000,2012-01-26,2012-01-26,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-27 00:00:00.000,2012-01-27,2012-01-27,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-28 00:00:00.000,2012-01-28,2012-01-28,2012,20121,Q1,201201,January,201204,"Week 4 "
2012-01-29 00:00:00.000,2012-01-29,2012-01-29,2012,20121,Q1,201201,January,201205,"Week 5 "
2012-01-30 00:00:00.000,2012-01-30,2012-01-30,2012,20121,Q1,201201,January,201205,"Week 5 "
2012-01-31 00:00:00.000,2012-01-31,2012-01-31,2012,20121,Q1,201201,January,201205,"Week 5 "
2012-02-01 00:00:00.000,2012-02-01,2012-02-01,2012,20121,Q1,201202,February,201205,"Week 5 "
2012-02-02 00:00:00.000,2012-02-02,2012-02-02,2012,20121,Q1,201202,February,201205,"Week 5 "
2012-02-03 00:00:00.000,2012-02-03,2012-02-03,2012,20121,Q1,201202,February,201205,"Week 5 "
2012-02-04 00:00:00.000,2012-02-04,2012-02-04,2012,20121,Q1,201202,February,201205,"Week 5 "
2012-02-05 00:00:00.000,2012-02-05,2012-02-05,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-06 00:00:00.000,2012-02-06,2012-02-06,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-07 00:00:00.000,2012-02-07,2012-02-07,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-08 00:00:00.000,2012-02-08,2012-02-08,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-09 00:00:00.000,2012-02-09,2012-02-09,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-10 00:00:00.000,2012-02-10,2012-02-10,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-11 00:00:00.000,2012-02-11,2012-02-11,2012,20121,Q1,201202,February,201206,"Week 6 "
2012-02-12 00:00:00.000,2012-02-12,2012-02-12,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-13 00:00:00.000,2012-02-13,2012-02-13,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-14 00:00:00.000,2012-02-14,2012-02-14,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-15 00:00:00.000,2012-02-15,2012-02-15,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-16 00:00:00.000,2012-02-16,2012-02-16,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-17 00:00:00.000,2012-02-17,2012-02-17,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-18 00:00:00.000,2012-02-18,2012-02-18,2012,20121,Q1,201202,February,201207,"Week 7 "
2012-02-19 00:00:00.000,2012-02-19,2012-02-19,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-20 00:00:00.000,2012-02-20,2012-02-20,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-21 00:00:00.000,2012-02-21,2012-02-21,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-22 00:00:00.000,2012-02-22,2012-02-22,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-23 00:00:00.000,2012-02-23,2012-02-23,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-24 00:00:00.000,2012-02-24,2012-02-24,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-25 00:00:00.000,2012-02-25,2012-02-25,2012,20121,Q1,201202,February,201208,"Week 8 "
2012-02-26 00:00:00.000,2012-02-26,2012-02-26,2012,20121,Q1,201202,February,201209,"Week 9 "
2012-02-27 00:00:00.000,2012-02-27,2012-02-27,2012,20121,Q1,201202,February,201209,"Week 9 "
2012-02-28 00:00:00.000,2012-02-28,2012-02-28,2012,20121,Q1,201202,February,201209,"Week 9 "
2012-02-29 00:00:00.000,2012-02-29,2012-02-29,2012,20121,Q1,201202,February,201209,"Week 9 "
2012-03-01 00:00:00.000,2012-03-01,2012-03-01,2012,20121,Q1,201203,March,201209,"Week 9 "
2012-03-02 00:00:00.000,2012-03-02,2012-03-02,2012,20121,Q1,201203,March,201209,"Week 9 "
2012-03-03 00:00:00.000,2012-03-03,2012-03-03,2012,20121,Q1,201203,March,201209,"Week 9 "
2012-03-04 00:00:00.000,2012-03-04,2012-03-04,2012,20121,Q1,201203,March,201210,Week 10
2012-03-05 00:00:00.000,2012-03-05,2012-03-05,2012,20121,Q1,201203,March,201210,Week 10
2012-03-06 00:00:00.000,2012-03-06,2012-03-06,2012,20121,Q1,201203,March,201210,Week 10
2012-03-07 00:00:00.000,2012-03-07,2012-03-07,2012,20121,Q1,201203,March,201210,Week 10
2012-03-08 00:00:00.000,2012-03-08,2012-03-08,2012,20121,Q1,201203,March,201210,Week 10
2012-03-09 00:00:00.000,2012-03-09,2012-03-09,2012,20121,Q1,201203,March,201210,Week 10
2012-03-10 00:00:00.000,2012-03-10,2012-03-10,2012,20121,Q1,201203,March,201210,Week 10
2012-03-11 00:00:00.000,2012-03-11,2012-03-11,2012,20121,Q1,201203,March,201211,Week 11
2012-03-12 00:00:00.000,2012-03-12,2012-03-12,2012,20121,Q1,201203,March,201211,Week 11
2012-03-13 00:00:00.000,2012-03-13,2012-03-13,2012,20121,Q1,201203,March,201211,Week 11
2012-03-14 00:00:00.000,2012-03-14,2012-03-14,2012,20121,Q1,201203,March,201211,Week 11
2012-03-15 00:00:00.000,2012-03-15,2012-03-15,2012,20121,Q1,201203,March,201211,Week 11
2012-03-16 00:00:00.000,2012-03-16,2012-03-16,2012,20121,Q1,201203,March,201211,Week 11
2012-03-17 00:00:00.000,2012-03-17,2012-03-17,2012,20121,Q1,201203,March,201211,Week 11
2012-03-18 00:00:00.000,2012-03-18,2012-03-18,2012,20121,Q1,201203,March,201212,Week 12
2012-03-19 00:00:00.000,2012-03-19,2012-03-19,2012,20121,Q1,201203,March,201212,Week 12
2012-03-20 00:00:00.000,2012-03-20,2012-03-20,2012,20121,Q1,201203,March,201212,Week 12
2012-03-21 00:00:00.000,2012-03-21,2012-03-21,2012,20121,Q1,201203,March,201212,Week 12
2012-03-22 00:00:00.000,2012-03-22,2012-03-22,2012,20121,Q1,201203,March,201212,Week 12
2012-03-23 00:00:00.000,2012-03-23,2012-03-23,2012,20121,Q1,201203,March,201212,Week 12
2012-03-24 00:00:00.000,2012-03-24,2012-03-24,2012,20121,Q1,201203,March,201212,Week 12
2012-03-25 00:00:00.000,2012-03-25,2012-03-25,2012,20121,Q1,201203,March,201213,Week 13
2012-03-26 00:00:00.000,2012-03-26,2012-03-26,2012,20121,Q1,201203,March,201213,Week 13
2012-03-27 00:00:00.000,2012-03-27,2012-03-27,2012,20121,Q1,201203,March,201213,Week 13
2012-03-28 00:00:00.000,2012-03-28,2012-03-28,2012,20121,Q1,201203,March,201213,Week 13
2012-03-29 00:00:00.000,2012-03-29,2012-03-29,2012,20121,Q1,201203,March,201213,Week 13
2012-03-30 00:00:00.000,2012-03-30,2012-03-30,2012,20121,Q1,201203,March,201213,Week 13
2012-03-31 00:00:00.000,2012-03-31,2012-03-31,2012,20121,Q1,201203,March,201213,Week 13
2012-04-01 00:00:00.000,2012-04-01,2012-04-01,2012,20122,Q2,201204,April,201214,Week 14
2012-04-02 00:00:00.000,2012-04-02,2012-04-02,2012,20122,Q2,201204,April,201214,Week 14
2012-04-03 00:00:00.000,2012-04-03,2012-04-03,2012,20122,Q2,201204,April,201214,Week 14
2012-04-04 00:00:00.000,2012-04-04,2012-04-04,2012,20122,Q2,201204,April,201214,Week 14
2012-04-05 00:00:00.000,2012-04-05,2012-04-05,2012,20122,Q2,201204,April,201214,Week 14
2012-04-06 00:00:00.000,2012-04-06,2012-04-06,2012,20122,Q2,201204,April,201214,Week 14
2012-04-07 00:00:00.000,2012-04-07,2012-04-07,2012,20122,Q2,201204,April,201214,Week 14
2012-04-08 00:00:00.000,2012-04-08,2012-04-08,2012,20122,Q2,201204,April,201215,Week 15
2012-04-09 00:00:00.000,2012-04-09,2012-04-09,2012,20122,Q2,201204,April,201215,Week 15
2012-04-10 00:00:00.000,2012-04-10,2012-04-10,2012,20122,Q2,201204,April,201215,Week 15
2012-04-11 00:00:00.000,2012-04-11,2012-04-11,2012,20122,Q2,201204,April,201215,Week 15
2012-04-12 00:00:00.000,2012-04-12,2012-04-12,2012,20122,Q2,201204,April,201215,Week 15
2012-04-13 00:00:00.000,2012-04-13,2012-04-13,2012,20122,Q2,201204,April,201215,Week 15
2012-04-14 00:00:00.000,2012-04-14,2012-04-14,2012,20122,Q2,201204,April,201215,Week 15
2012-04-15 00:00:00.000,2012-04-15,2012-04-15,2012,20122,Q2,201204,April,201216,Week 16
2012-04-16 00:00:00.000,2012-04-16,2012-04-16,2012,20122,Q2,201204,April,201216,Week 16
2012-04-17 00:00:00.000,2012-04-17,2012-04-17,2012,20122,Q2,201204,April,201216,Week 16
2012-04-18 00:00:00.000,2012-04-18,2012-04-18,2012,20122,Q2,201204,April,201216,Week 16
2012-04-19 00:00:00.000,2012-04-19,2012-04-19,2012,20122,Q2,201204,April,201216,Week 16
2012-04-20 00:00:00.000,2012-04-20,2012-04-20,2012,20122,Q2,201204,April,201216,Week 16
2012-04-21 00:00:00.000,2012-04-21,2012-04-21,2012,20122,Q2,201204,April,201216,Week 16
2012-04-22 00:00:00.000,2012-04-22,2012-04-22,2012,20122,Q2,201204,April,201217,Week 17
2012-04-23 00:00:00.000,2012-04-23,2012-04-23,2012,20122,Q2,201204,April,201217,Week 17
2012-04-24 00:00:00.000,2012-04-24,2012-04-24,2012,20122,Q2,201204,April,201217,Week 17
2012-04-25 00:00:00.000,2012-04-25,2012-04-25,2012,20122,Q2,201204,April,201217,Week 17
2012-04-26 00:00:00.000,2012-04-26,2012-04-26,2012,20122,Q2,201204,April,201217,Week 17
2012-04-27 00:00:00.000,2012-04-27,2012-04-27,2012,20122,Q2,201204,April,201217,Week 17
2012-04-28 00:00:00.000,2012-04-28,2012-04-28,2012,20122,Q2,201204,April,201217,Week 17
2012-04-29 00:00:00.000,2012-04-29,2012-04-29,2012,20122,Q2,201204,April,201218,Week 18
2012-04-30 00:00:00.000,2012-04-30,2012-04-30,2012,20122,Q2,201204,April,201218,Week 18
2012-05-01 00:00:00.000,2012-05-01,2012-05-01,2012,20122,Q2,201205,May,201218,Week 18
2012-05-02 00:00:00.000,2012-05-02,2012-05-02,2012,20122,Q2,201205,May,201218,Week 18
2012-05-03 00:00:00.000,2012-05-03,2012-05-03,2012,20122,Q2,201205,May,201218,Week 18
2012-05-04 00:00:00.000,2012-05-04,2012-05-04,2012,20122,Q2,201205,May,201218,Week 18
2012-05-05 00:00:00.000,2012-05-05,2012-05-05,2012,20122,Q2,201205,May,201218,Week 18
2012-05-06 00:00:00.000,2012-05-06,2012-05-06,2012,20122,Q2,201205,May,201219,Week 19
2012-05-07 00:00:00.000,2012-05-07,2012-05-07,2012,20122,Q2,201205,May,201219,Week 19
2012-05-08 00:00:00.000,2012-05-08,2012-05-08,2012,20122,Q2,201205,May,201219,Week 19
2012-05-09 00:00:00.000,2012-05-09,2012-05-09,2012,20122,Q2,201205,May,201219,Week 19
2012-05-10 00:00:00.000,2012-05-10,2012-05-10,2012,20122,Q2,201205,May,201219,Week 19
2012-05-11 00:00:00.000,2012-05-11,2012-05-11,2012,20122,Q2,201205,May,201219,Week 19
2012-05-12 00:00:00.000,2012-05-12,2012-05-12,2012,20122,Q2,201205,May,201219,Week 19
2012-05-13 00:00:00.000,2012-05-13,2012-05-13,2012,20122,Q2,201205,May,201220,Week 20
2012-05-14 00:00:00.000,2012-05-14,2012-05-14,2012,20122,Q2,201205,May,201220,Week 20
2012-05-15 00:00:00.000,2012-05-15,2012-05-15,2012,20122,Q2,201205,May,201220,Week 20
2012-05-16 00:00:00.000,2012-05-16,2012-05-16,2012,20122,Q2,201205,May,201220,Week 20
2012-05-17 00:00:00.000,2012-05-17,2012-05-17,2012,20122,Q2,201205,May,201220,Week 20
2012-05-18 00:00:00.000,2012-05-18,2012-05-18,2012,20122,Q2,201205,May,201220,Week 20
2012-05-19 00:00:00.000,2012-05-19,2012-05-19,2012,20122,Q2,201205,May,201220,Week 20
2012-05-20 00:00:00.000,2012-05-20,2012-05-20,2012,20122,Q2,201205,May,201221,Week 21
2012-05-21 00:00:00.000,2012-05-21,2012-05-21,2012,20122,Q2,201205,May,201221,Week 21
2012-05-22 00:00:00.000,2012-05-22,2012-05-22,2012,20122,Q2,201205,May,201221,Week 21
2012-05-23 00:00:00.000,2012-05-23,2012-05-23,2012,20122,Q2,201205,May,201221,Week 21
2012-05-24 00:00:00.000,2012-05-24,2012-05-24,2012,20122,Q2,201205,May,201221,Week 21
2012-05-25 00:00:00.000,2012-05-25,2012-05-25,2012,20122,Q2,201205,May,201221,Week 21
